posicao,apelido,data,texto,idioma,pais,latitude,longitude,sigla,lugar,resumo
75,gpanvechio,2020-04-04 12:10:47,concorda? deixe seu comentário - #mandetta #saude #pandemia #covid19 #coronavirus #politica #eleicoes em osvaldo cr… https://t.co/fsrzj3pwbj,pt,brazil,-50.87249,-21.79711,BR,osvaldo cruz
76,sofacar,2020-04-04 13:01:47,"você sairia de casa se pudesse ver assim?

deixe seu comentário

#coronavirus #epidemia em sofacar - limpeza de est… https://t.co/go1306xalp",pt,brazil,-38.5461316,-3.7849602,BR,fortaleza
77,henriquebonetto,2020-04-04 15:20:50,"em “época” de #coronavírus #covid19 ... como vai a imunidade de vocês? cuidem-se. reforcem a imunidade, comecem — o… https://t.co/molds4dzon",pt,brazil,-51.16009398,-30.02056731,BR,porto alegre
78,haroldocazevedo,2020-04-04 15:23:04,"em tempos de coronavírus, também faz parte uma caninha samanaú, né?... em petrópolis, rio grande do norte, brazil https://t.co/01e203wjii",pt,brazil,-35.2017,-5.78222,BR,natal
79,carloshugueney,2020-04-04 18:26:54,"se ele fosse o who unicef covid19udi 
-
se o #coronavirus #covid_19 
fosse visível ?
-
você sairia de casa ? 
-… https://t.co/hs9dupmnsk",pt,brazil,-48.3,-18.9167,BR,uberlândia
80,oed_alves,2020-04-04 18:31:57,"vamos brincar nesta quarentena ? 
.
.
.
.
.
#ficaemcasa 
#coronavirus 
#covid19 
#covıd19 
#covid20 
#alcohol… https://t.co/fbi24xfipb",pt,brazil,-43.18069722,-22.96703333,BR,rio de janeiro
81,markusmeleiro,2020-04-04 19:58:59,"se o invisível fosse visível, qual seria sua atitude e reação??? #fiqueemcasa #covid #19 #quarentena #coronavirus e… https://t.co/rjng7venk4",pt,republic of mozambique,32.58528014,-25.95654652,MZ,republic of mozambique
82,henriquebonetto,2020-04-05 11:36:06,"em “época” de #coronavírus #covid19 ... como vai a imunidade de vocês? cuidem-se. reforcem a imunidade, comecem — o… https://t.co/htjldxquuj",pt,brazil,-51.16009804,-30.02055199,BR,porto alegre
83,tarcila_chicuta,2020-04-05 22:40:53,"o que você está fazendo na quarentena?
.
.
.
.
.
 #coronavirus #quarentena #corona #nadaparasiempre em pedra de gua… https://t.co/mnbmm9lfah",pt,brazil,-43.6464,-22.9978,BR,rio de janeiro
84,carlaopareto,2020-04-05 22:54:35,"lembra desse jogo? se sim, você está no grupo de risco #coronavirus

#domingou #quarentena #segamastersystem… https://t.co/rggkiwkk5d",pt,brazil,-43.09718616,-22.880885,BR,niterói
85,henriquebonetto,2020-04-06 12:21:18,"em “época” de #coronavírus #covid19 ... como vai a imunidade de vocês? cuidem-se. reforcem a imunidade, comecem — o… https://t.co/ad8ke6u2fz",pt,brazil,-51.16009398,-30.02056731,BR,porto alegre
86,geracaodesigner,2020-04-06 19:35:11,"➡️ impacto.

quem trabalha com marketing digital sofre impactos nos negócios por causa do corona vírus?

não!

com… https://t.co/kwmmu3bov9",pt,brazil,-46.6191,-23.68596,BR,diadema
