posicao,apelido,data,texto,idioma,pais,latitude,longitude,sigla,lugar,resumo
87,juliany_silva,2020-03-19 22:50:44,"covid-19 
"" não afeta e nem é transmitido pelos animais de estimação!!""

fonte: organização mundial da saúde (oms).… https://t.co/vgrjnyfmhw",pt,brazil,-51.15,-23.3,BR,londrina
88,reggraciliano,2020-03-19 22:53:33,"que os pais celestiais estejam com todos nós... vamos nos resguardar 🙏
#proteção #saude #queremosacura #resguardo p… https://t.co/7h9nceiivx",pt,brazil,-51.10118403,-30.124070399999997,BR,porto alegre
89,alexmartinsgato,2020-03-19 22:54:16,"como é sabido, vivenciamos momento de pandemia mundial causada pelo novo coronavírus. em atenção aos decretos emiti… https://t.co/afdndbr7xp",pt,brazil,-36.4871979,-8.88650591,BR,garanhuns
90,boxecia,2020-03-19 23:07:02,"nesse momento de crise mundial causado por conta do covid-19, é o momento de sermos bons uns com os outros, princip… https://t.co/lsdzmtuzyq",pt,brazil,-47.95620547,-15.85699628,BR,brasília
91,romazilds,2020-03-19 23:20:24,"deus nos proteja.

#covid_19 #coronavirusbrazil #paralização #saude em jundiaí https://t.co/pryc6fdiel",pt,brazil,-46.8842,-23.1864,BR,jundiaí
92,adrianomoraesmd,2020-03-19 23:33:59,"simples assim.

#coronavirus #pandemia #riodejaneiro #saude em rio de janeiro https://t.co/zlrwlyhxtb",pt,brazil,-43.2,-22.9,BR,rio de janeiro
93,aguiasemrumo,2020-03-19 23:43:14,"a organização mundial de saúde ""oms"" assegura que os animais não transmitem covid-19 ""corona vírus"". em sudoeste, b… https://t.co/luu3drien7",pt,brazil,-47.92380377,-15.80071393,BR,brasília
94,agostinoricardo,2020-03-19 23:52:13,"#repost @apcesaraugusto
・・・
••• comunicado

atendendo às recomendações da oms e das autoridades governamentais, no… https://t.co/2jcs99saut",pt,united states,-84.47276368,33.92372147,US,marietta
95,renataferreiraz,2020-03-20 10:23:49,prefeitura de guarulhos oferecerá cesta básica às famílias de alunos da rede municipal durante o período de isolame… https://t.co/yhzdqsbmcw,pt,brazil,-46.51880051,-23.45272126,BR,guarulhos
96,papocomagu,2020-03-20 13:41:10,"entendeu?

#coronavirus #covid19  #prevenção #saude #quarentena #fiqueemcasa #papocomagu #influencerdigital… https://t.co/zxvfwwlxyk",pt,brazil,-46.6333,-23.55,BR,sao paulo
97,tiagooportela,2020-03-21 00:21:02,"boletim informativo da prefeitura municipal de barreiras.

#coronavírus #covıd19 #contagio #brasil🇧🇷 #bahia… https://t.co/hgeymkqfkx",pt,brazil,-44.995360999999995,-12.148204,BR,barreiras
98,interativa87,2020-03-21 16:11:24,"a prefeitura de cabeceira grande, no noroeste de minas e faz divisa com cabeceiras (go) divulgou na sexta-feira (20… https://t.co/xx0kvmimo9",pt,brazil,-47.08657,-16.03389,BR,cabeceira grande
99,fernandimbrum,2020-03-21 21:15:35,#naosaiadecasa #fiquememcasa #saude #solucao #virus #coronavirus #covid19 em guararapes https://t.co/yynvqcenfw,pt,brazil,-50.6333,-21.25,BR,guararapes
100,rededestak,2020-03-21 21:36:06,"prefeitura de anapurus adota novas medidas de combate a pandemia do coronavírus 

distância entre mesas e controle… https://t.co/z16qhin0wm",pt,brazil,-43.1,-3.66667,BR,anapurus
101,marinho687,2020-03-21 21:48:32,"alerta mundial. who | https://t.co/jlpwfn7ppb 

emergência sanitária: 'coronavírus (sars-cov-2) não circula sozinho… https://t.co/hqqtrgym6j",pt,brazil,-43.1975,-22.908,BR,rio de janeiro
102,parrascs,2020-03-21 23:27:37,"boletim coronavírus | 21/03/2020

a prefeitura de são caetano do sul informa os casos de coronavírus na cidade. os… https://t.co/awzmixuyyv",pt,brazil,-46.5697,-23.6238,BR,são caetano do sul
103,igaosanchesspfc,2020-03-21 23:30:09,"repost prefeituradesaoroque
by media.repost:
prefeitura , através do @transitosr, coloca faixas com  em toda a cida… https://t.co/d0ycdn4au8",pt,brazil,-47.13578,-23.53137000000001,BR,são roque
104,carlosrossy,2020-03-21 23:40:37,"nesse episódio, teremos a participação de três convidados em virtude do surto mundial do corona vírus (covid 19). c… https://t.co/t6zfgeur9l",pt,brazil,-46.6333,-23.55,BR,sao paulo
105,soesporte1,2020-03-23 16:10:29,"diante da situação de pandemia mundial, órgãos públicos deram recomendações para cancelar atividades que gerem aglo… https://t.co/ahsqq7msst",pt,brazil,-36.825,-7.16277778,BR,taperoá
106,aboapolitica,2020-03-23 16:38:52,prefeitura cria barreira de prevenção para o enfrentamento da pandemia. e nossa manhã foi junto as equipes fazendo… https://t.co/v6qfixk4nr,pt,brazil,-47.922259999999994,-0.85165,BR,são joão da ponta
107,aboapolitica,2020-03-23 16:40:25,prefeitura cria barreira de prevenção para o enfrentamento da pandemia. e nossa manhã foi junto as equipes fazendo… https://t.co/3rdefwcgzz,pt,brazil,-47.922259999999994,-0.85165,BR,são joão da ponta
108,tiagooportela,2020-03-23 19:17:25,"visando a segurança daqueles que necessitarem utilizar dos serviços de saúde durante a pandemia, a prefeitura de ba… https://t.co/lg20sxlmft",pt,brazil,-44.995360999999995,-12.148204,BR,barreiras
